page_id,kind,el_id,prescreen_ok,prescreen_first,kept,blacklisted
we00080,collapse,85,False,"m94: 0,0,0,0|accent-color:auto -> 194.65625,698.390625,75.640625,17|accent-color:auto",False,False
we00080,collapse,107,True,,True,False
we00080,collapse,156,True,,True,False
we00080,collapse,165,True,,True,False
we00080,collapse,66,True,,True,False
we00080,collapse,78,False,"m81: background-color:rgb(182, 10, 56) -> background-color:rgba(0, 0, 0, 0)",False,False
we00080,collapse,20,True,,True,False
we00080,collapse,23,True,,True,False
we00080,collapse,28,True,,True,False
we00080,collapse,183,True,,True,False
we00080,collapse,6,True,,True,False
we00080,collapse,19,True,,True,False
we00080,collapse,27,True,,True,False
we00080,collapse,40,True,,True,False
we00080,collapse,64,True,,True,False
we00080,collapse,76,True,,True,False
we00080,collapse,115,True,,True,False
we00080,collapse,133,True,,True,False
we00080,collapse,146,False,"i0: 0,0,1280,1330.703125|accent-color:auto -> 0,0,1280,1511.578125|accent-color:auto",False,False
we00080,collapse,182,True,,True,False
we00080,collapse,195,True,,True,False
we00080,collapse,5,True,,True,False
we00080,collapse,18,True,,True,False
we00080,collapse,35,False,"m36: 8,314.703125,1264,0|accent-color:auto -> 8,293.4375,1264,0|accent-color:auto",False,False
we00080,collapse,72,False,"m81: background-color:rgb(182, 10, 56) -> background-color:rgba(0, 0, 0, 0)",False,False
we00080,collapse,145,False,"i0: 0,0,1280,1330.703125|accent-color:auto -> 0,0,1280,1328.703125|accent-color:auto",False,False
we00080,collapse,181,True,,True,False
we00080,collapse,17,True,,True,False
we00080,collapse,71,True,,True,False
we00080,collapse,111,False,"i0: 0,0,1280,1330.703125|accent-color:auto -> 0,0,1280,1326.703125|accent-color:auto",False,False
we00080,collapse,144,True,,True,False
we00080,collapse,180,True,,True,False
we00080,collapse,3,True,,True,False
we00080,collapse,70,True,,True,False
we00080,collapse,143,True,,True,False
we00080,collapse,179,True,,True,False
we00080,collapse,69,True,,True,False
we00080,collapse,1,True,,True,False
we00081,remove,7,True,,True,False
we00081,remove,27,True,,True,False
we00081,remove,158,True,,True,False
we00081,collapse,22,True,,True,False
we00082,remove,9,True,,True,False
we00082,remove,10,True,,True,False
we00082,remove,11,True,,True,False
we00082,remove,48,False,"i0: 0,0,1280,1344.375|accent-color:auto -> 0,0,1280,1326.375|accent-color:auto",False,False
we00082,remove,54,True,,True,False
we00082,remove,56,True,,True,False
we00082,remove,58,True,,True,False
we00082,remove,60,True,,True,False
we00082,remove,70,True,,False,True
we00082,remove,71,True,,False,True
we00082,remove,72,True,,False,True
we00082,remove,89,False,"m88: 48,1318.375,10,18|accent-color:auto -> 48,1332.375,0,0|accent-color:auto",False,False
we00082,remove,92,False,"m91: 58,1318.375,10,18|accent-color:auto -> 58,1332.375,0,0|accent-color:auto",False,False
we00082,remove,95,False,"m94: 68,1318.375,10,18|accent-color:auto -> 68,1332.375,0,0|accent-color:auto",False,False
we00082,remove,98,False,"m97: 78,1318.375,10,18|accent-color:auto -> 78,1332.375,0,0|accent-color:auto",False,False
we00082,collapse,85,False,"i0: 0,0,1280,1344.375|accent-color:auto -> 0,0,1280,1406.375|accent-color:auto",False,False
we00082,collapse,67,True,,False,True
we00082,collapse,75,True,,False,True
we00082,collapse,66,True,,False,True
we00082,collapse,47,True,,False,True
we00082,collapse,4,True,,True,False
we00082,collapse,12,True,,True,False
we00082,collapse,46,True,,True,False
we00082,collapse,64,True,,True,False
we00082,collapse,3,True,,True,False
we00082,collapse,28,True,,True,False
we00082,collapse,45,True,,True,False
we00082,collapse,63,True,,True,False
we00082,collapse,27,True,,True,False
we00082,collapse,38,True,,True,False
we00082,collapse,41,True,,True,False
we00082,collapse,50,True,,True,False
we00082,collapse,62,True,,True,False
we00082,collapse,1,True,,True,False
we00082,collapse,37,True,,True,False
we00083,remove,4,True,,True,False
we00083,remove,19,True,,True,False
we00083,remove,142,True,,True,False
we00083,remove,213,True,,True,False
we00083,remove,237,False,"m236: 1112,1975.890625,40,23.796875|accent-color:auto -> 1132,1975.890625,20,23.796875|accent-color:auto",False,False
we00083,remove,240,False,"m236: 1112,1975.890625,40,23.796875|accent-color:auto -> 1132,1975.890625,20,23.796875|accent-color:auto",False,False
we00083,collapse,143,True,,True,False
we00083,collapse,148,True,,True,False
we00083,collapse,163,True,,True,False
we00083,collapse,199,True,,True,False
we00083,collapse,30,False,"i0: 0,0,1280,2170.46875|accent-color:auto -> 0,0,1280,1885.6875|accent-color:auto",False,False
we00083,collapse,147,True,,True,False
we00083,collapse,162,True,,True,False
we00083,collapse,198,True,,True,False
we00083,collapse,214,True,,True,False
we00083,collapse,20,False,m21: display:none -> display:inline,False,False
we00083,collapse,27,True,,True,False
we00083,collapse,26,True,,True,False
we00083,collapse,23,True,,True,False
we00084,remove,7,True,,True,False
we00084,remove,27,True,,True,False
we00084,remove,158,True,,True,False
we00084,collapse,22,True,,True,False
we00085,remove,52,True,,True,False
we00086,remove,1,True,,True,False
we00086,remove,19,True,,True,False
we00086,remove,49,True,,True,False
we00086,remove,56,True,,True,False
we00087,remove,2,True,,True,False
we00087,remove,131,False,"m1: 0,0,1280,2836.296875|accent-color:auto -> 0,0,1280,2832.296875|accent-color:auto",False,False
we00088,remove,10,True,,True,False
we00088,remove,12,True,,True,False
we00088,remove,16,True,,True,False
we00088,remove,19,True,,True,False
we00088,remove,20,True,,True,False
we00088,remove,35,True,,True,False
we00088,remove,36,True,,True,False
we00088,remove,52,True,,True,False
we00088,remove,53,True,,True,False
we00088,remove,135,True,,True,False
we00088,collapse,126,False,"i0: 0,0,1280,1347.25|accent-color:rgb(191, 48, 26) -> 0,0,1280,1304.25|accent-color:rgb(191, 48, 26)",False,False
we00088,collapse,124,True,,True,False
we00088,collapse,133,True,,True,False
we00088,collapse,2,False,m3: display:flex -> display:block,False,False
we00088,collapse,1,True,,True,False
we00090,remove,1,True,,True,False
we00090,remove,11,True,,True,False
we00090,remove,21,True,,True,False
we00090,remove,31,True,,True,False
we00090,remove,41,True,,True,False
we00090,remove,51,True,,True,False
we00090,remove,61,True,,True,False
we00090,remove,71,True,,True,False
we00090,remove,109,True,,True,False
we00090,remove,164,True,,True,False
we00090,remove,185,True,,True,False
we00090,remove,199,True,,True,False
we00090,collapse,163,True,,True,False
we00090,collapse,110,True,,True,False
we00090,collapse,128,True,,True,False
we00090,collapse,152,True,,True,False
we00090,collapse,168,True,,True,False
we00090,collapse,180,True,,True,False
we00090,collapse,120,False,"i0: 0,0,1280,575.15625|accent-color:auto -> 0,0,1280,481.765625|accent-color:auto",False,False
we00090,collapse,118,True,,True,False
we00090,collapse,82,False,"i0: 0,0,1280,575.15625|accent-color:auto -> 0,0,1280,621.59375|accent-color:auto",False,False
we00090,collapse,81,True,,True,False
we00091,remove,56,True,,True,False
we00091,remove,66,True,,True,False
we00091,remove,92,False,"i0: 0,0,1280,1459.46875|accent-color:auto -> 0,0,1280,1455.46875|accent-color:auto",False,False
we00091,remove,97,True,,True,False
we00091,collapse,67,True,,True,False
we00091,collapse,70,True,,True,False
we00091,collapse,3,True,,True,False
we00091,collapse,27,True,,True,False
we00091,collapse,116,True,,True,False
we00091,collapse,1,True,,True,False
we00092,remove,4,True,,True,False
we00092,remove,17,True,,True,False
we00092,remove,30,True,,True,False
we00092,remove,66,True,,True,False
we00092,remove,70,True,,True,False
we00092,remove,99,True,,True,False
we00092,collapse,71,True,,True,False
we00092,collapse,27,True,,True,False
we00092,collapse,75,True,,True,False
we00092,collapse,89,True,,True,False
we00092,collapse,18,False,m19: display:none -> display:inline,False,False
we00092,collapse,25,False,"i0: 0,0,1280,2097.453125|accent-color:auto -> 0,0,1280,2096.453125|accent-color:auto",False,False
we00092,collapse,24,True,,True,False
we00092,collapse,21,True,,True,False
we00093,remove,18,True,,True,False
we00093,remove,56,True,,True,False
we00093,remove,76,True,,True,False
we00093,collapse,14,True,,True,False
we00093,collapse,13,True,,True,False
we00093,collapse,57,True,,True,False
we00093,collapse,3,True,,True,False
we00093,collapse,20,True,,True,False
we00093,collapse,22,True,,True,False
we00093,collapse,55,True,,True,False
we00093,collapse,79,True,,True,False
we00093,collapse,1,True,,True,False
we00094,remove,8,True,,True,False
we00094,remove,21,True,,True,False
we00094,remove,22,True,,True,False
we00094,remove,38,True,,True,False
we00094,remove,39,True,,True,False
we00094,remove,50,True,,True,False
we00094,remove,89,True,,True,False
we00094,remove,124,True,,True,False
we00094,collapse,56,False,m57: text-align:justify -> text-align:start,False,False
we00094,collapse,95,True,,True,False
we00095,remove,1,True,,True,False
we00095,remove,9,True,,True,False
we00095,remove,11,True,,True,False
we00095,remove,14,True,,True,False
we00095,remove,30,True,,True,False
we00095,remove,32,True,,True,False
we00095,remove,77,True,,True,False
we00095,remove,80,True,,True,False
we00095,remove,94,True,,True,False
we00095,remove,97,True,,True,False
we00095,remove,128,True,,True,False
we00095,remove,134,True,,True,False
we00095,collapse,76,True,,True,False
we00095,collapse,93,True,,True,False
we00095,collapse,108,True,,True,False
we00095,collapse,12,True,,True,False
we00095,collapse,16,False,"i0: 0,0,1280,1934.546875|accent-color:auto -> 0,0,1280,1901.140625|accent-color:auto",False,False
we00095,collapse,106,True,,True,False
we00095,collapse,40,True,,True,False
we00095,collapse,105,True,,True,False
we00095,collapse,116,True,,True,False
we00095,collapse,62,True,,True,False
we00095,collapse,103,True,,True,False
we00095,collapse,102,True,,True,False
we00096,remove,4,True,,True,False
we00096,remove,17,False,"m8: 817.546875,0,334.453125,80|accent-color:auto -> 857.546875,0,294.453125,80|accent-color:auto",False,False
we00096,remove,19,True,,True,False
we00096,remove,38,True,,True,False
we00096,remove,69,True,,True,False
we00096,remove,72,True,,True,False
we00096,remove,76,False,"m75: 1072,1354.03125,80,23.796875|accent-color:auto -> 1092,1354.03125,60,23.796875|accent-color:auto",False,False
we00096,remove,79,False,"m75: 1072,1354.03125,80,23.796875|accent-color:auto -> 1092,1354.03125,60,23.796875|accent-color:auto",False,False
we00096,remove,82,False,"m75: 1072,1354.03125,80,23.796875|accent-color:auto -> 1092,1354.03125,60,23.796875|accent-color:auto",False,False
we00096,remove,85,False,"m75: 1072,1354.03125,80,23.796875|accent-color:auto -> 1092,1354.03125,60,23.796875|accent-color:auto",False,False
we00096,collapse,68,True,,True,False
we00096,collapse,20,False,m21: display:none -> display:inline,False,False
we00096,collapse,32,True,,True,False
we00096,collapse,31,True,,True,False
we00096,collapse,28,True,,True,False
we00097,remove,4,True,,True,False
we00097,remove,15,True,,True,False
we00097,remove,24,True,,True,False
we00097,remove,27,True,,True,False
we00097,remove,28,True,,True,False
we00097,remove,59,True,,True,False
we00097,remove,61,True,,True,False
we00097,remove,63,True,,True,False
we00097,remove,73,True,,True,False
we00097,remove,78,False,"m77: 1132,1252.46875,20,28.90625|accent-color:auto -> 1152,1252.46875,0,0|accent-color:auto",False,False
we00097,remove,89,True,,True,False
we00097,remove,90,True,,True,False
we00097,collapse,41,True,,True,False
we00097,collapse,65,True,,True,False
we00097,collapse,38,True,,True,False
we00097,collapse,64,True,,True,False
we00097,collapse,29,False,m30: display:none -> display:inline,False,False
we00097,collapse,36,False,"i0: 0,0,1280,1344.28125|accent-color:auto -> 0,0,1280,1343.28125|accent-color:auto",False,False
we00097,collapse,35,True,,True,False
we00097,collapse,32,True,,True,False
we00097,collapse,1,True,,True,False
we00098,remove,1,True,,True,False
we00098,remove,9,True,,True,False
we00098,remove,33,True,,True,False
we00098,remove,34,True,,True,False
we00098,remove,70,True,,True,False
we00098,remove,75,True,,True,False
we00098,remove,81,True,,True,False
we00098,remove,88,True,,True,False
we00098,remove,90,True,,True,False
we00098,remove,91,True,,True,False
we00098,remove,94,True,,True,False
we00098,remove,110,True,,True,False
we00098,remove,114,True,,True,False
we00098,remove,118,True,,True,False
we00098,remove,145,True,,True,False
we00098,remove,146,True,,True,False
we00098,remove,147,True,,True,False
we00098,remove,148,True,,True,False
we00098,remove,149,True,,True,False
we00098,collapse,82,True,,True,False
we00098,collapse,108,True,,True,False
we00098,collapse,111,True,,False,True
we00098,collapse,68,True,,False,True
we00098,collapse,71,True,,False,True
we00098,collapse,76,True,,False,True
we00098,collapse,98,True,,False,True
we00098,collapse,101,True,,True,False
we00098,collapse,105,True,,True,False
we00098,collapse,107,True,,True,False
we00098,collapse,116,True,,True,False
we00098,collapse,37,True,,True,False
we00098,collapse,97,True,,True,False
we00098,collapse,115,True,,True,False
we00098,collapse,28,True,,True,False
we00098,collapse,36,True,,True,False
we00098,collapse,66,True,,True,False
we00098,collapse,5,True,,True,False
we00098,collapse,12,False,"m13: background-color:rgb(1, 44, 173) -> background-color:rgba(0, 0, 0, 0)",False,False
we00098,collapse,65,True,,True,False
we00098,collapse,152,True,,True,False
we00098,collapse,4,True,,True,False
we00098,collapse,151,True,,True,False
we00098,collapse,25,True,,True,False
we00098,collapse,2,True,,True,False
we00099,remove,4,True,,True,False
we00099,remove,5,True,,True,False
we00099,remove,10,True,,True,False
we00099,remove,20,False,"i0: 0,0,1280,1163.296875|accent-color:auto -> 0,0,1280,1161.296875|accent-color:auto",False,False
we00099,remove,44,False,"i0: 0,0,1280,1163.296875|accent-color:auto -> 0,0,1280,1161.296875|accent-color:auto",False,False
we00099,collapse,34,True,,True,False
we00099,collapse,46,True,,True,False
we00099,collapse,31,True,,True,False
we00099,collapse,17,True,,True,False
